id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
O000173,Representative,Rep.,https://api.propublica.org/congress/v1/members/O000173.,Ilhan,,Omar,,1981-10-04,F,D,,Ilhan,,,412791,,171628,,N00043581,/g/11c4wx5dm0,H8MN05239,https://omar.house.gov,,,True,,,,6,2024,378,6,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:mn/cd:5,1730 Longworth House Office Building,202-225-4755,,MN,5,False,2705,1.59,87.6,8.36
O000086,Representative,Rep.,https://api.propublica.org/congress/v1/members/O000086.,Burgess,,Owens,,1951-08-02,M,R,,RepBurgessOwens,,,456852,,,,N00045812,/m/0286z2f,H0UT04076,https://owens.house.gov,,,True,,,,4,2024,378,3,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ut/cd:4,309 Cannon House Office Building,202-225-3011,,UT,4,False,4904,0.79,94.39,1.6
P000034,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000034.,Frank,,Pallone,,1951-10-30,M,D,,FrankPallone,repfrankpallone,repfrankpallone,400308,6107,26951,15454,N00000781,/m/0g6t5w,H8NJ03073,https://pallone.house.gov,https://pallone.house.gov/rss.xml,,True,,,,38,2024,378,0,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:nj/cd:6,2107 Rayburn House Office Building,202-225-4671,,NJ,6,False,3406,0.0,93.63,2.39
P000609,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000609.,Gary,,Palmer,,1954-05-14,M,R,House Republican Policy Committee Chair,USRepGaryPalmer,CongressmanGaryPalmer,,412608,76094,146274,21500,N00035691,/m/0115nklq,H4AL06098,https://palmer.house.gov,,,True,,,,10,2024,378,10,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:al/cd:6,170 Cannon House Office Building,202-225-4921,,AL,6,False,0106,2.65,92.64,3.27
P000613,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000613.,Jimmy,,Panetta,,1969-10-01,M,D,,RepJimmyPanetta,RepJimmyPanetta,,412685,104727,169078,21740,N00038601,/m/0pyy9y4,H6CA20152,https://panetta.house.gov,https://panetta.house.gov/rss.xml,,True,,,,8,2024,378,3,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:ca/cd:19,304 Cannon House Office Building,202-225-2861,,CA,19,False,0619,0.79,89.3,6.68
P000614,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000614.,Chris,,Pappas,,1980-06-04,M,D,,RepChrisPappas,,,412795,,42635,,N00042161,/m/0nd3t8z,H8NH01210,https://pappas.house.gov,,,True,,,,6,2024,378,0,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:nh/cd:1,452 Cannon House Office Building,202-225-5456,,NH,1,False,3301,0.0,85.41,10.61
P000096,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000096.,Bill,,Pascrell,Jr.,1937-01-25,M,D,,BillPascrell,pascrell,RepPascrell,400309,45543,478,29741,N00000751,/m/03txs_,H6NJ08118,https://pascrell.house.gov,,,True,,,,28,2024,378,3,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:nj/cd:9,2409 Rayburn House Office Building,202-225-5751,,NJ,9,False,3409,0.79,93.85,2.14
P000604,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000604.,Donald,M.,Payne,Jr.,1958-12-17,M,D,,RepDonaldPayne,DonaldPayneJr,,412506,65639,90668,31103,N00034639,/m/0jwr2v8,H2NJ10154,https://payne.house.gov,https://payne.house.gov/rss.xml,,True,,,,14,2024,378,32,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:nj/cd:10,106 Cannon House Office Building,202-225-3436,,NJ,10,False,3410,8.47,94.49,1.16
P000197,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000197.,Nancy,,Pelosi,,1940-03-26,F,D,,SpeakerPelosi,NancyPelosi,nancypelosi,400314,6153,26732,15448,N00007360,/m/012v1t,,https://pelosi.house.gov,https://pelosi.house.gov/rss.xml,,True,,,,36,2024,378,9,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:ca/cd:11,,,,CA,11,False,0611,2.38,94.84,1.09
P000619,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000619.,Mary,,Peltola,,1973-08-31,F,D,,Rep_Peltola,,,456870,,,,N00050780,,H2AK01158,https://peltola.house.gov,,,True,,,,4,2024,378,52,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:ak/cd:1,153 Cannon House Office Building,202-225-5765,,AK,At-Large,True,0200,13.76,80.92,14.46
P000615,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000615.,Greg,,Pence,,1956-11-14,M,R,,RepGregPence,,,412778,,177876,,N00041956,/g/11gh5qt6_p,H8IN06129,https://pence.house.gov,,,True,,,,6,2024,378,36,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:in/cd:6,404 Cannon House Office Building,202-225-3021,,IN,6,False,1806,9.52,93.84,1.76
P000605,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000605.,Scott,,Perry,,1962-05-27,M,R,,RepScottPerry,repscottperry,RepScottPerry,412569,79873,59980,21356,N00034120,/m/04mwt6y,H2PA04135,https://perry.house.gov,,,True,,,,12,2024,378,2,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:pa/cd:10,2160 Rayburn House Office Building,202-225-5836,,PA,10,False,4210,0.53,83.73,12.27
P000608,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000608.,Scott,,Peters,,1958-06-17,M,D,,RepScottPeters,RepScottPeters,,412523,79661,70351,21315,N00033591,/m/02rymxd,H2CA52089,https://scottpeters.house.gov,https://scottpeters.house.gov/rss.xml,,True,,,,12,2024,378,13,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ca/cd:50,1201 Longworth House Office Building,202-225-0508,,CA,50,False,0650,3.44,93.13,2.75
P000620,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000620.,Brittany,,Pettersen,,1981-12-06,F,D,,,,,456886,,,,,,H8CO07045,https://pettersen.house.gov/,,,True,,,,2,2024,378,1,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:co/cd:7,1230 Longworth House Office Building,202-225-2645,,CO,7,False,0807,0.26,93.35,2.66
P000048,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000048.,August,,Pfluger,,1978-12-28,M,R,,RepPfluger,,,456846,,,,N00045421,/g/11f3szpd4x,H0TX11230,https://pfluger.house.gov,,,True,,,,4,2024,378,0,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:tx/cd:11,1124 Longworth House Office Building,202-225-3605,,TX,11,False,4811,0.0,94.7,1.33
P000616,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000616.,Dean,,Phillips,,1969-01-20,M,D,,RepDeanPhillips,,,412790,,181357,,N00041134,/g/11fg48_c9t,H8MN03143,https://phillips.house.gov,,,True,,,,6,2024,378,14,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:mn/cd:3,2452 Rayburn House Office Building,202-225-2871,,MN,3,False,2703,3.7,91.46,4.41
P000597,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000597.,Chellie,,Pingree,,1955-04-02,F,D,,ChelliePingree,ChelliePingree,congresswomanpingree,412307,1002167,6586,20920,N00013817,/m/05gflq,H8ME01120,https://pingree.house.gov,,,True,,,,16,2024,378,5,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:me/cd:1,2354 Rayburn House Office Building,202-225-6116,,ME,1,False,2301,1.32,94.62,1.34
P000610,Delegate,Del.,https://api.propublica.org/congress/v1/members/P000610.,Stacey,,Plaskett,,1966-05-13,F,D,,staceyplaskett,repstaceyplaskett,,412659,79090,155929,,N00035000,/m/012844_c,,https://plaskett.house.gov,,,True,,,,10,2024,177,11,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:vi/cd:79,,,,VI,At-Large,True,7898,6.21,93.98,6.02
P000607,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000607.,Mark,,Pocan,,1964-08-14,M,D,,RepMarkPocan,repmarkpocan,repmarkpocan,412585,79688,26238,21370,N00033549,/m/0gyhpz,H2WI02124,https://pocan.house.gov,https://pocan.house.gov/rss.xml,,True,,,,12,2024,378,17,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:wi/cd:2,1026 Longworth House Office Building,202-225-2906,,WI,2,False,5502,4.5,92.78,3.06
P000618,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000618.,Katie,,Porter,,1974-01-03,F,D,,RepKatiePorter,,,412758,,179393,,N00040865,/g/11gxfcsxrs,H8CA45130,https://porter.house.gov,,,True,,,,6,2024,378,10,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ca/cd:47,1233 Longworth House Office Building,202-225-5611,,CA,47,False,0647,2.65,92.92,3.0
P000599,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000599.,Bill,,Posey,,1947-12-18,M,R,,CongBillPosey,bill.posey15,CongressmanPosey,412309,88959,24280,20909,N00029662,/m/0281vxy,H8FL15107,https://posey.house.gov,https://posey.house.gov/news/rss.aspx?DocumentTypeID=1487,,True,,,,16,2024,378,25,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:fl/cd:8,2150 Rayburn House Office Building,202-225-3671,,FL,8,False,1208,6.61,84.94,10.8
P000617,Representative,Rep.,https://api.propublica.org/congress/v1/members/P000617.,Ayanna,,Pressley,,1974-02-03,F,D,,RepPressley,,,412782,,122700,,N00042581,/m/0bmh9vc,H8MA07032,https://pressley.house.gov,https://pressley.house.gov/category/press-releases/feed/,,True,,,,6,2024,378,19,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:ma/cd:7,402 Cannon House Office Building,202-225-5111,,MA,7,False,2507,5.03,90.22,5.59
Q000023,Representative,Rep.,https://api.propublica.org/congress/v1/members/Q000023.,Mike,,Quigley,,1958-10-17,M,D,,RepMikeQuigley,repmikequigley,RepMikeQuigley,412331,9263344,83310,20954,N00030581,/m/0fccwh,H0IL05096,https://quigley.house.gov,https://quigley.house.gov/rss.xml,,True,,,,16,2024,378,14,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:il/cd:5,2083 Rayburn House Office Building,202-225-4061,,IL,5,False,1705,3.7,95.04,0.83
R000600,Delegate,Del.,https://api.propublica.org/congress/v1/members/R000600.,Amata,Coleman,Radewagen,,1947-12-29,F,R,,RepAmata,aumuaamata,,412664,5188,128380,,N00007635,/m/012964p3,,https://radewagen.house.gov,https://radewagen.house.gov/rss.xml,,True,,,,10,2024,177,100,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:as/cd:79,,,,AS,At-Large,True,6098,56.5,89.61,10.39
R000617,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000617.,Delia,,Ramirez,,1983-06-02,F,D,,,,,456900,,,,,,H2IL03162,https://ramirez.house.gov/,,,True,,,,2,2024,378,20,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:il/cd:3,1523 Longworth House Office Building,202-225-5701,,IL,3,False,1703,5.29,89.64,6.16
R000606,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000606.,Jamie,,Raskin,,1962-12-13,M,D,,repraskin,repraskin,,412708,12924,65904,21741,N00037036,/m/0c13wm,H6MD08457,https://raskin.house.gov,https://raskin.house.gov/rss.xml,,True,,,,8,2024,378,9,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:md/cd:8,2242 Rayburn House Office Building,202-225-5341,,MD,8,False,2408,2.38,94.29,1.63
R000610,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000610.,Guy,,Reschenthaler,,1983-04-17,M,R,,GReschenthaler,,,412813,,166004,,N00041871,/g/11bwn3bsvm,H8PA18199,https://reschenthaler.house.gov,,,True,,,,6,2024,378,0,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:pa/cd:14,342 Cannon House Office Building,202-225-2065,,PA,14,False,4214,0.0,92.31,3.71
R000575,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000575.,Mike,D.,Rogers,,1958-07-16,M,R,,RepMikeRogersAL,CongressmanMikeDRogers,MikeRogersAL03,400341,1014740,5705,20301,N00024759,/m/024n_s,H2AL03032,https://mikerogers.house.gov,,,True,,,,24,2024,378,2,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:al/cd:3,2469 Rayburn House Office Building,202-225-3261,,AL,3,False,0103,0.53,94.13,1.87
R000395,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000395.,Harold,,Rogers,,1937-12-31,M,R,,RepHalRogers,CongressmanHalRogers,RepHalRogers,400340,6739,26875,14854,N00003473,/m/025jnx,H0KY05015,https://halrogers.house.gov,,,True,,,,44,2024,378,4,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ky/cd:5,2406 Rayburn House Office Building,202-225-4601,,KY,5,False,2105,1.06,94.1,1.88
R000612,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000612.,John,,Rose,,1965-02-23,M,R,,RepJohnRose,,,412818,,180452,,N00041599,/g/11g8xhg1mz,H8TN06094,https://johnrose.house.gov,,,True,,,,6,2024,378,3,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:tn/cd:6,2238 Longworth House Office Building,202-225-4231,,TN,6,False,4706,0.79,92.78,3.21
R000103,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000103.,Matt,,Rosendale,,1960-07-07,M,R,,RepRosendale,,,456830,,120815,,N00035517,/m/0j260rd,H4MT00050,https://rosendale.house.gov,,,True,,,,4,2024,378,1,1,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:mt/cd:2,1023 Longworth House Office Building,202-225-3211,,MT,2,False,3002,0.26,80.85,15.43
R000305,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000305.,Deborah,,Ross,,1963-06-20,F,D,,RepDeborahRoss,,,456831,,,,N00038565,/m/02b3x2,H0NC02125,https://ross.house.gov,,,True,,,,4,2024,378,21,3,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:nc/cd:2,1221 Longworth House Office Building,202-225-3032,,NC,2,False,3702,5.56,94.1,1.69
R000603,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000603.,David,,Rouzer,,1972-02-16,M,R,,RepDavidRouzer,RepRouzer,,412641,79710,102964,21544,N00033527,/m/0jt1s3l,H2NC07096,https://rouzer.house.gov,,,True,,,,10,2024,378,0,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:nc/cd:7,2333 Rayburn House Office Building,202-225-2731,,NC,7,False,3707,0.0,94.96,1.06
R000614,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000614.,Chip,,Roy,,1972-08-07,M,R,,RepChipRoy,,,412826,,177319,,N00042268,/g/11fghyq4y1,H8TX21307,https://roy.house.gov,,,True,,,,6,2024,378,7,1,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:tx/cd:21,103 Cannon House Office Building,202-225-4236,,TX,21,False,4821,1.85,81.08,14.86
R000599,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000599.,Raul,,Ruiz,,1972-08-25,M,D,,CongressmanRuiz,CongressmanRaulRuizMD,repraulruiz,412519,79727,136407,21311,N00033510,/m/02p8pz0,H2CA36439,https://ruiz.house.gov,https://ruiz.house.gov/rss.xml,,True,,,,12,2024,378,4,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ca/cd:25,2342 Rayburn House Office Building,202-225-5330,,CA,25,False,0625,1.06,94.37,1.61
R000576,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000576.,C.A. Dutch,,Ruppersberger,,1946-01-31,M,D,,Call_Me_Dutch,DutchRupp,ruppersberger,400349,49155,36130,20329,N00025482,/m/025k36,H2MD02160,https://ruppersberger.house.gov,https://ruppersberger.house.gov/rss.xml,,True,,,,22,2024,378,5,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:md/cd:2,2206 Rayburn House Office Building,202-225-3061,,MD,2,False,2402,1.32,94.62,1.34
R000609,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000609.,John,,Rutherford,,1952-09-02,M,R,,RepRutherfordFL,RepRutherfordFL,,412692,104531,172542,21744,N00039777,/m/03zz77,H6FL04105,https://rutherford.house.gov,https://rutherford.house.gov/rss.xml,,True,,,,8,2024,378,2,1,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:fl/cd:5,1711 Longworth House Office Building,202-225-2501,,FL,5,False,1205,0.53,93.87,2.13
R000579,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000579.,Patrick,,Ryan,,1982-03-28,M,D,,RepPatRyanNY,,,456871,,180314,,N00041165,,H8NY19223,https://patryan.house.gov/,,,True,,,,4,2024,378,1,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:ny/cd:18,1030 Longworth House Office Building,202-225-5614,,NY,18,False,3618,0.26,88.56,7.45
S001177,Delegate,Del.,https://api.propublica.org/congress/v1/members/S001177.,Gregorio,Kilili Camacho,Sablan,,1955-01-19,M,D,,Kilili_Sablan,153423912663,CongressmanSablan,412312,1031366,110903,,N00030418,/m/04ycmvy,,https://sablan.house.gov,https://sablan.house.gov/rss.xml,,True,,,,16,2024,177,9,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:mp/cd:79,,,,MP,At-Large,True,6998,5.08,99.4,0.6
S000168,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000168.,Maria,Elvira,Salazar,,1961-11-01,F,R,,RepMariaSalazar,,,456810,,182300,,N00042810,/g/1hb_g7r18,H8FL27185,https://salazar.house.gov,,,True,,,,4,2024,378,16,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:fl/cd:27,2162 Rayburn House Office Building,202-225-3931,,FL,27,False,1227,4.23,93.35,2.49
S001226,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001226.,Andrea,,Salinas,,1969-12-06,F,D,,,,,456934,,,,,,H2OR06066,https://salinas.house.gov/,,,True,,,,2,2024,378,1,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:or/cd:6,109 Cannon House Office Building,202-225-5643,,OR,6,False,4106,0.26,92.29,3.72
S001156,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001156.,Linda,T.,Sánchez,,1969-01-28,F,D,,RepLindaSanchez,CongresswomanLindaSanchez,LindaTSanchez,400355,1003554,29674,20310,N00024870,/m/024xc7,H2CA39078,https://lindasanchez.house.gov,https://lindasanchez.house.gov/rss.xml,,True,,,,22,2024,378,4,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ca/cd:38,2428 Rayburn House Office Building,202-225-6676,,CA,38,False,0638,1.06,93.83,2.14
S001222,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001222.,George,,Santos,,1988-07-22,M,R,,,,,456921,,,,,,H0NY03083,https://santos.house.gov/,,,True,,,,2,2024,378,5,1,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:ny/cd:3,1117 Longworth House Office Building,202-225-3335,,NY,3,False,3603,1.32,85.75,10.22
S001168,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001168.,John,,Sarbanes,,1962-05-22,M,D,,RepSarbanes,RepSarbanes,RepJohnSarbanes,412212,1022884,66575,20724,N00027751,/m/08_r8n,H6MD03292,https://sarbanes.house.gov,https://sarbanes.house.gov/rss.xml,,True,,,,18,2024,378,18,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:md/cd:3,2370 Rayburn House Office Building,202-225-4016,,MD,3,False,2403,4.76,94.99,0.84
S001176,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001176.,Steve,,Scalise,,1965-10-06,M,R,House Minority Whip,SteveScalise,RepSteveScalise,RepSteveScalise,412261,1015311,9026,20759,N00009660,/m/0br34c,H0LA01087,https://scalise.house.gov,https://scalise.house.gov/rss.xml,,True,,,,18,2024,378,5,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:la/cd:1,2049 Rayburn House Office Building,202-225-3015,,LA,1,False,2201,1.32,93.55,2.42
S001205,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001205.,Mary,Gay,Scanlon,,1959-08-30,F,D,,RepMGS,,,412750,,178890,,N00042706,/g/11ghrc58bb,H8PA07200,https://scanlon.house.gov,https://medium.com/feed/@repmgs,,True,,,,8,2024,378,7,1,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:pa/cd:5,1227 Longworth House Office Building,202-225-2011,,PA,5,False,4205,1.85,94.32,1.62
S001145,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001145.,Jan,,Schakowsky,,1944-05-26,F,D,,JanSchakowsky,janschakowsky,repschakowsky,400360,57874,6387,29911,N00004724,/m/0256nw,H8IL09067,https://schakowsky.house.gov,,,True,,,,26,2024,378,7,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:il/cd:9,2408 Rayburn House Office Building,202-225-2111,,IL,9,False,1709,1.85,92.97,2.97
S001150,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001150.,Adam,B.,Schiff,,1960-06-22,M,D,,RepAdamSchiff,RepAdamSchiff,adamschiff,400361,90167,9489,20104,N00009585,/m/024tls,H0CA27085,https://schiff.house.gov,,,True,,,,24,2024,378,8,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:ca/cd:30,2309 Rayburn House Office Building,202-225-4176,,CA,30,False,0630,2.12,95.66,0.27
S001190,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001190.,Brad,,Schneider,,1961-08-20,M,D,,repschneider,CongressmanBradSchneider,RepBradSchneider,412534,63948,134948,21326,N00033101,/m/0j63zyv,H2IL10068,https://schneider.house.gov,https://schneider.house.gov/rss.xml,,True,,,,8,2024,378,6,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:il/cd:10,300 Cannon House Office Building,202-225-4835,,IL,10,False,1710,1.59,93.26,2.7
S001221,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001221.,Hillary,,Scholten,,1982-02-22,F,D,,,,,456906,,,,,,H0MI03316,https://scholten.house.gov/,,,True,,,,2,2024,378,1,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:mi/cd:3,1317 Longworth House Office Building,202-225-3831,,MI,3,False,2603,0.26,91.22,4.79
S001216,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001216.,Kim,,Schrier,,1968-08-23,F,D,,RepKimSchrier,,,412835,,181124,,N00041606,/g/11gzqmm209,H8WA08189,https://schrier.house.gov,,,True,,,,6,2024,378,11,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:wa/cd:8,1110 Longworth House Office Building,202-225-7761,,WA,8,False,5308,2.91,86.61,9.29
S001183,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001183.,David,,Schweikert,,1962-03-03,M,R,,RepDavid,repdavidschweikert,RepDavidSchweikert,412399,5205,106387,21105,N00006460,/m/03wbpxj,H4AZ06045,https://schweikert.house.gov,https://schweikert.house.gov/rss.xml,,True,,,,14,2024,378,3,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:az/cd:1,460 Cannon House Office Building,202-225-2190,,AZ,1,False,0401,0.79,90.37,5.61
S000185,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000185.,Robert,C.,Scott,,1947-04-30,M,D,,BobbyScott,RepBobbyScott,repbobbyscott,400364,25888,27117,39307,N00002147,/m/03twgl,H6VA01117,https://bobbyscott.house.gov,https://bobbyscott.house.gov/rss.xml,,True,,,,32,2024,378,1,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:va/cd:3,2328 Rayburn House Office Building,202-225-8351,,VA,3,False,5103,0.26,93.88,2.13
S001157,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001157.,David,,Scott,,1945-06-27,M,D,,RepDavidScott,113303673339,RepDavidScott,400363,1003567,7826,20321,N00024871,/m/0255r4,H2GA13012,https://davidscott.house.gov,https://davidscott.house.gov/news/rss.aspx,,True,,,,22,2024,378,13,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:ga/cd:13,468 Cannon House Office Building,202-225-2939,,GA,13,False,1313,3.44,92.86,3.02
S001189,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001189.,Austin,,Scott,,1969-12-10,M,R,,AustinScottGA08,RepAustinScott,RepAustinScott,412417,623344,11812,21123,N00032457,/m/076zn3y,H0GA08099,https://austinscott.house.gov,https://austinscott.house.gov/rss.xml,,True,,,,14,2024,378,2,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ga/cd:8,2185 Rayburn House Office Building,202-225-6531,,GA,8,False,1308,0.53,94.13,1.87
S001224,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001224.,Keith,,Self,,1953-03-20,M,R,,,,,456941,,,,,,H2TX03290,https://keithself.house.gov/,,,True,,,,2,2024,378,1,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:tx/cd:3,1113 Longworth House Office Building,202-225-4201,,TX,3,False,4803,0.26,88.83,7.18
S000250,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000250.,Pete,,Sessions,,1955-03-22,M,R,,PeteSessions,petesessions,PeteSessions,400367,36807,288,29759,N00005681,/m/03v39l,H2TX03126,https://sessions.house.gov,,,True,,,,4,2024,378,4,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:tx/cd:17,2204 Rayburn House Office Building,202-225-6105,,TX,17,False,4817,1.06,93.03,2.95
S001185,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001185.,Terri,,Sewell,,1965-01-01,F,D,,RepTerriSewell,RepSewell,RepSewell,412396,623257,121621,21102,N00030622,/m/05pbszt,H0AL07086,https://sewell.house.gov,https://sewell.house.gov/rss.xml,,True,,,,14,2024,378,27,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:al/cd:7,1035 Rayburn House Office Building,202-225-2665,,AL,7,False,0107,7.14,94.57,1.14
S000344,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000344.,Brad,,Sherman,,1954-10-24,M,D,,BradSherman,63158229861,shermanca27,400371,45124,142,29707,N00006897,/m/024tkr,H6CA24113,https://sherman.house.gov,https://sherman.house.gov/rss.xml,,True,,,,28,2024,378,2,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:ca/cd:32,2365 Rayburn House Office Building,202-225-5911,,CA,32,False,0632,0.53,94.67,1.33
S001207,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001207.,Mikie,,Sherrill,,1972-01-19,F,D,,RepSherrill,,,412799,,179651,,N00041154,/g/11f3r4x6x5,H8NJ11142,https://sherrill.house.gov,,,True,,,,6,2024,378,3,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:nj/cd:11,1427 Longworth House Office Building,202-225-5034,,NJ,11,False,3411,0.79,91.44,4.55
S001148,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001148.,Mike,,Simpson,,1950-09-08,M,R,,CongMikeSimpson,96007744606,CongMikeSimpson,400376,57889,2917,29910,N00006263,/m/0255tn,H8ID02064,https://simpson.house.gov,https://simpson.house.gov/news/rss.aspx,,True,,,,26,2024,378,21,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:id/cd:2,2084 Rayburn House Office Building,202-225-5531,,ID,2,False,1602,5.56,92.98,2.81
