uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
09rvKtcR1,UNFI,Unifi Protocol DAO,#2ac27a,https://cdn.coinranking.com/421_HfOJL/7672.png,65160253,8.522423246507467,1626842914,1,3.99,300,"['8.224402596777365', '8.484437346137225', '9.027426187556618', '9.103293448414933', '8.764201895319745', '8.458860659768817', '8.370002169515669', '8.265136405987034', '8.27567161329131', '8.356572597387208', '8.445464634844146', '8.281906265446345', '8.162800145243812', '8.299270918934019', '8.344318535355058', '8.333887878979946', '8.448567281087756', '8.392104047534067', '8.340189781225682', '8.380188152190236', '8.40841668931944', '8.500615152865421', '8.323484513364711', '8.366592527084201']",False,https://coinranking.com/coin/09rvKtcR1+unifiprotocoldao-unfi,151517921,0.000249418942415552
_cgMK4FnC,AMPL,Ampleforth,#000000,https://cdn.coinranking.com/K3BvCIfYe/Ampleforth.svg,65026508,1.3005304910044806,1567279560,1,-1.44,301,"['1.319660479122557', '1.324925194228978', '1.3290854874515614', '1.3322284015703774', '1.3235283068394232', '1.3184630980254812', '1.309799175925022', '1.2984641623677788', '1.2937213288424416', '1.285219747498926', '1.2856784631962868', '1.2871297724860764', '1.2847216537568678', '1.2852517999498576', '1.291764345562878', '1.2880731196704307', '1.3150020467156693', '1.317241096820019', '1.311593003104579', '1.3100763024880504', '1.3101888929455845', '1.3068068941264583', '1.305338020578512', '1.3021192310955467']",False,https://coinranking.com/coin/_cgMK4FnC+ampleforth-ampl,608262,0.000038061585333543
DJdvWtzBV,SYN,Synapse Protocol,#000000,https://cdn.coinranking.com/6nj8DY8Ab/TMzMKnlB_400x400.png,64505977,0.3674269102181156,1634017302,1,5.86,302,"['0.34766155668756377', '0.3520122272584201', '0.35737598980916924', '0.3595133910783928', '0.34887524633005096', '0.351077054927502', '0.34927924421505224', '0.3417239662209617', '0.3402283871584045', '0.3372374913755165', '0.33703022683174705', '0.3409776899570509', '0.3430119601270679', '0.3428450279619975', '0.3479142856154604', '0.35039961982963796', '0.373690483798777', '0.3747639891917647', '0.38116069851102174', '0.38540702298832397', '0.3784518889068356', '0.37397959604318826', '0.36984555392027985', '0.36610677729043994']",False,https://coinranking.com/coin/DJdvWtzBV+synapseprotocol-syn,5783762,0.000010753189405275
-tRNv2erP,MBOX,Mobox,#367ff5,https://cdn.coinranking.com/50BS2XCC8/9175.png,64326366,0.23056195581238095,1630541403,1,-3.37,303,"['0.23847584868567087', '0.23593632976015597', '0.23538938746811594', '0.23799029177597664', '0.23578628872895804', '0.2344183222356297', '0.2303250225326008', '0.22623550359961783', '0.2267629656564501', '0.22651674586437745', '0.22749412976578134', '0.2278601989294954', '0.22715274214878692', '0.22951808868145238', '0.22975888337298458', '0.228650366949782', '0.2315321074650725', '0.2337313266048228', '0.23385023341977818', '0.23267920871718453', '0.23401176353019393', '0.2339901868216516', '0.23206402593550368', '0.22938463080686522']",False,https://coinranking.com/coin/-tRNv2erP+mobox-mbox,4685779,0.000006747672289516
dXqaiF3Ep,DNX,Dynex,#9fc5e8,https://cdn.coinranking.com/k2V8OCR2y/dnx.PNG,64099912,0.8905126231892305,1681096742,1,-4.90,304,"['0.9384928592356878', '0.9141412260867849', '0.9048738891891158', '0.9073012719868292', '0.8980624181310658', '0.8944865986774431', '0.8987532128094535', '0.9155204851214878', '0.9089695756165055', '0.9066701419007845', '0.9082705270653691', '0.9087916533124473', '0.938791676598649', '0.940685455162959', '0.9410356106998248', '0.9334828270672395', '0.9397094595256035', '0.9446617815442717', '0.9370638020407508', '0.9188193238769893', '0.9063164994870809', '0.8969567155768815', '0.8977439497073796', '0.8958250086177325']",False,https://coinranking.com/coin/dXqaiF3Ep+dynex-dnx,1400055,0.000026061920449044
aFpo5mPr6,METIS,Metis Token,#70cce1,https://cdn.coinranking.com/htjLZ8tbx/metisdao_32.png,64076699,14.101419980357734,1641437197,1,-0.96,305,"['14.294307791987707', '14.275131489961412', '14.379541514187997', '14.413690722768328', '14.351201614264983', '14.32904443970278', '14.099638787302387', '13.744687934428015', '13.724692016635565', '13.701127622035616', '13.630968984054093', '13.7360110100611', '13.787161085052976', '13.85513493010877', '13.826645314269001', '13.713708003921447', '13.77614502811712', '13.797951771683692', '13.805814777316352', '13.86443861582933', '13.92209645722005', '13.937211170673441', '13.905578950403806', '13.84484225307218']",False,https://coinranking.com/coin/aFpo5mPr6+metistoken-metis,3370046,0.000412694976103154
t7IApd4quI,ALICE,My Neighbor Alice,#faacd4,https://cdn.coinranking.com/W90-Uf597/alice.png,63679206,0.7886434914557238,1615817242,1,-0.75,306,"['0.7944420577467568', '0.7967140430598819', '0.7985125837128683', '0.8118081089489215', '0.8076453362913641', '0.803281962348243', '0.7918704392237035', '0.7769147358720645', '0.782215607590473', '0.77904166349884', '0.7848795286238957', '0.7811212211508446', '0.7779917090090046', '0.7885703923146316', '0.7902712885577446', '0.7905098937917953', '0.8012583640569008', '0.7956705406339634', '0.7915345629531357', '0.79402148808275', '0.7981671264264157', '0.8012481019615586', '0.7931910077922701', '0.7833129652088899']",False,https://coinranking.com/coin/t7IApd4quI+myneighboralice-alice,19287469,0.000023080598075483
-IK1vo3L2,BEL,Bella Protocol,#49bdd8,https://cdn.coinranking.com/DEtPMO1O5/Bella.png,63572189,0.5826965118855442,1638838242,1,-1.30,307,"['0.5900440977115806', '0.5904555211001851', '0.59479356576936', '0.599610498984071', '0.5946383931894612', '0.5921336030973422', '0.583245595936381', '0.5747833490683633', '0.5815390349323797', '0.5775785935599267', '0.5818037453651049', '0.5800875228650758', '0.5776655958214287', '0.5829933286536425', '0.5846168336527329', '0.5835136833521486', '0.5880493739233283', '0.5836222824094269', '0.5817888855910053', '0.5824573866189833', '0.5845465370959654', '0.5868594622469842', '0.5796661979533757', '0.5758926614526049']",False,https://coinranking.com/coin/-IK1vo3L2+bellaprotocol-bel,8541680,0.000017053312601352
6Y9CUc79m,RACA,Radio Caca,#000000,https://cdn.coinranking.com/cqk-kCxQr/11346.png,63114792,0.000146954512644289,1642657697,1,-6.88,308,"['0.000157495072122624', '0.000152704601205016', '0.000151518297465334', '0.000150326520720105', '0.000153463550953262', '0.000151439692616183', '0.000145791325792356', '0.000151151261001538', '0.000146339198973509', '0.000145175436127332', '0.000146586354346419', '0.000146370955413292', '0.000146958035580477', '0.000144097420015443', '0.000145614607655754', '0.000151671339187839', '0.000152108030475459', '0.000150650062833028', '0.000150087552483326', '0.000150335184761693', '0.00014921762320255', '0.000147011302460519', '0.00014739705351674', '0.000146358786074409']",False,https://coinranking.com/coin/6Y9CUc79m+radiocaca-raca,17336016,4.300800144e-9
7q5-b6CZQ,BAND,Band Protocol,#516ffa,https://cdn.coinranking.com/UxlGAfFzN/band-protocol.svg,62299300,1.5608885731529056,1570196880,1,1.20,309,"['1.5528480073242412', '1.540610063634796', '1.5297879929100793', '1.5256606911955872', '1.5224465966896672', '1.5433051959741908', '1.5168126257069514', '1.4934969996294822', '1.483299145018584', '1.491845301906493', '1.5027762343947857', '1.499662351308418', '1.4951404262022967', '1.5076649932788886', '1.5154459354559584', '1.505501474402235', '1.5388287686355486', '1.516770215290391', '1.5105345188699755', '1.5304103541875904', '1.5660921647753208', '1.599621040128758', '1.5663146635119483', '1.5626606783383024']",False,https://coinranking.com/coin/7q5-b6CZQ+bandprotocol-band,41243814,0.000045681277012833
eY5kANx7k,HIFI,Hifi Finance,#674ea7,https://cdn.coinranking.com/IAXmeLg2g/VNo1e6VM_400x400.png,62275916,0.5182622260986527,1673324828,1,-1.78,310,"['0.5272924934425915', '0.5322163268222728', '0.5329085452201918', '0.5383660261823289', '0.5332599908551946', '0.5318445605004442', '0.527682279359729', '0.5210885115106353', '0.5224225173067154', '0.5193756789567607', '0.5207853169946831', '0.5192668762193541', '0.5185672163819525', '0.5248283013545888', '0.5272357050222971', '0.5249329095512892', '0.5312549389967705', '0.5275748110724888', '0.525735170925046', '0.5267700373384342', '0.5259717732655503', '0.5254340995282603', '0.519991270556208', '0.5142140201925727']",False,https://coinranking.com/coin/eY5kANx7k+hififinance-hifi,20264407,0.000015167565912715
liwAwgA1O,RAD,Radicle,#1f50c0,https://cdn.coinranking.com/pbtX7z0AR/6843.png,61966942,1.3123838839625928,1649230484,1,-4.52,311,"['1.3742369042692792', '1.3793033589965644', '1.3829159936509174', '1.3989644827595575', '1.3969714210190258', '1.3890889243262612', '1.3677663252229566', '1.3492529771691972', '1.3515860104651647', '1.3466554505901656', '1.354227884051457', '1.3522768722238556', '1.345969168833008', '1.346464901590052', '1.3435808219850915', '1.33894114162479', '1.3408904951316383', '1.3305683123149596', '1.3204492917086266', '1.3218054725763546', '1.3247053537693778', '1.3267594612086608', '1.3167113513810116', '1.302300957281897']",False,https://coinranking.com/coin/liwAwgA1O+radicle-rad,10424886,0.000038408489101419
sBvntx0wb,PEOPLE,ConstitutionDAO,#000000,https://cdn.coinranking.com/iTz9Bc2gh/PEOPLE.png,61536897,0.012144114701891784,1639348094,1,-0.40,312,"['0.012120114351130465', '0.012103031940025308', '0.012165146552799799', '0.012213230145104273', '0.01212304577706752', '0.012021249591210552', '0.011753400395991433', '0.011488130590248068', '0.011683090007513563', '0.011739504712196607', '0.011938807031342967', '0.01193493583968018', '0.011944649502828905', '0.012142117870380456', '0.012136881128591575', '0.01208768668999789', '0.012148407107660656', '0.012063628435376055', '0.011993743847731707', '0.012026726483189688', '0.012037136643527012', '0.012082245260007876', '0.011852515514166906', '0.0118977252825299']",False,https://coinranking.com/coin/sBvntx0wb+constitutiondao-people,29328688,3.55412088547e-7
PsSKgHpc6vncu,CHR,Chromia,#000000,https://cdn.coinranking.com/DThUd7v5U/3978.png,61496721,0.105610682775727,1562793720,1,2.19,313,"['0.10317686560079459', '0.10437584891833702', '0.10532666492826269', '0.10622133302605406', '0.10507394011986265', '0.10431163410785471', '0.10296902271035675', '0.10121668214670572', '0.10186171025405541', '0.10187328286868418', '0.10270823876772105', '0.10299605091095952', '0.1028791510178695', '0.10464977763574876', '0.10499805241115882', '0.10483265860921707', '0.10580172579787073', '0.10564441338400572', '0.10513093144581358', '0.10533727140057973', '0.1057814704579978', '0.10609572358357966', '0.10541715472408675', '0.10427899974967196']",False,https://coinranking.com/coin/PsSKgHpc6vncu+chromia-chr,10751131,0.00000309082335432
blZHvyG6I,LOOKS,LooksRare,#000000,https://cdn.coinranking.com/5EAOmk3PF/17081.png,61265014,0.06472937105773785,1649924494,1,-4.04,314,"['0.06750394404061012', '0.06750791231949337', '0.06654884478911349', '0.06780226844591812', '0.06667252430305544', '0.06624266996267246', '0.0645792077470502', '0.06293300749357475', '0.06347723354064275', '0.06348518408080321', '0.06421278738013732', '0.06420694036166512', '0.06387963440852261', '0.06456518152720106', '0.06467563339879726', '0.06408910017307469', '0.0652407622177022', '0.0650138987361655', '0.06407758780724034', '0.06389816894172391', '0.06360404525493124', '0.0640856626063974', '0.06411949664664014', '0.06419131047899333']",False,https://coinranking.com/coin/blZHvyG6I+looksrare-looks,5594967,0.000001894382713163
gzKgWj7daRy,MBX,MARBLEX,#FFFFFF,https://cdn.coinranking.com/P2YmVZh674J/marblex.png,60989426,0.618684707951945,1665132292,1,3.02,315,"['0.6003869212486804', '0.6005719388940098', '0.6005712371138694', '0.6011422512961253', '0.6018262025043642', '0.6050299042567502', '0.6052736116957224', '0.6009665556167624', '0.596568376224432', '0.5962558501526293', '0.5914953090542285', '0.5918639685617169', '0.5922370432590358', '0.591659610880293', '0.5947978873983238', '0.5946381618802774', '0.5936243466562757', '0.6010109527599558', '0.617083325237301', '0.6206387299417716', '0.6199073385207184', '0.6205006252201518', '0.6201512181411717', '0.6194423162066031']",False,https://coinranking.com/coin/gzKgWj7daRy+marblex-mbx,2788230,0.000018106550341687
REkXPFgv_,SXP,Swipe,#f58549,https://cdn.coinranking.com/bX9Hzsq6A/swipe.png,60699584,0.29470282545707105,1567282860,1,-0.59,316,"['0.29630061182062906', '0.2972915938457501', '0.2973826550402907', '0.29965448211632023', '0.2984953885453828', '0.29796193054603376', '0.29439485061410636', '0.2910627426931796', '0.29263212722420695', '0.290888375746173', '0.29271446404791107', '0.2931548576833878', '0.291993182992731', '0.29556669169819', '0.2966473986464698', '0.2959027126288117', '0.29959196669317095', '0.2976222249974578', '0.2968666601648253', '0.2963147043743871', '0.29650353470209545', '0.29681466726310796', '0.29500425221836346', '0.2922996988634669']",False,https://coinranking.com/coin/REkXPFgv_+swipe-sxp,20538070,0.00000862483180268
n1XE3U1gU,SPELL,Spell Token,#000000,https://cdn.coinranking.com/tbUf7cf10/11289.png,59359390,0.000471721896764428,1634101267,1,-0.42,317,"['0.000472490884848067', '0.000475256866061867', '0.000476259519427795', '0.000484762139911443', '0.000484643815568889', '0.000482565013280592', '0.00047529038051911', '0.000469451810510099', '0.000472063442436372', '0.000469738957809742', '0.000472905705617945', '0.000472715650047603', '0.000470220223865326', '0.000474171305568997', '0.000474429574210571', '0.00047270957927921', '0.000477293731361095', '0.000475785412911772', '0.000473592322702337', '0.000473108788544429', '0.000474121668145722', '0.00047582594599914', '0.000471684566564715', '0.000467430088496974']",False,https://coinranking.com/coin/n1XE3U1gU+spelltoken-spell,10447070,1.3805507331e-8
AJdkJkt3ncjG,STG,Stargate Finance,#000000,https://cdn.coinranking.com/Ds-q-bHh3/18934.png,59356751,0.44459666656541014,1648441698,1,0.84,318,"['0.44070557400867705', '0.4457454202753471', '0.44726445487376487', '0.4520885210534296', '0.45075597106021514', '0.45069184215948854', '0.44342313501764413', '0.43571900514658435', '0.4362608989343524', '0.4351261804966825', '0.43800843318321336', '0.4364124239156896', '0.4335351638713597', '0.4374236762286847', '0.4382861426218525', '0.43818754953485256', '0.4424877256539248', '0.4435606369546367', '0.4429884582556452', '0.4431512806051073', '0.44394995428734224', '0.44578720196953137', '0.4437255811013457', '0.4393779832466583']",False,https://coinranking.com/coin/AJdkJkt3ncjG+stargatefinance-stg,43110177,0.00001301165492123
c_aW9SPmo,ROUTE,Router Protocol,#000000,https://cdn.coinranking.com/VQI9UAy28/8292.png,59028192,2.19084333443831,1613140874,1,-0.32,319,"['2.2049579308034413', '2.223499603995332', '2.2236690553017167', '2.2461951782174197', '2.263403885652188', '2.2494695284540853', '2.2542329679825577', '2.2041864444918606', '2.188909020590723', '2.1864373528222654', '2.195086766926307', '2.1984956225254333', '2.1934897942484173', '2.2110398439351537', '2.2235556251832587', '2.221618814845428', '2.222770679175081', '2.2269232006235584', '2.2238617481672773', '2.226858560343471', '2.2091165236685306', '2.203327210633094', '2.20345279199035', '2.1952303255083874']",False,https://coinranking.com/coin/c_aW9SPmo+routerprotocol-route,1774763,0.000064117658988328
vfWJ5gJ4k,PLANET,PLANET,#9fc5e8,https://cdn.coinranking.com/ZNU6p_J5q/Y4ZuNW-7_400x400.png,58954572,0.000058954572108726,1686012357,1,-6.81,320,"['0.000063165321702889', '0.000063564037471254', '0.000063084389879126', '0.000063697010345504', '0.000062425484194897', '0.000062426572070139', '0.000062270104983807', '0.000060018192157617', '0.000060318364226896', '0.000060136060024261', '0.000059651749165149', '0.000060244503944657', '0.00006087554123774', '0.000060763969159219', '0.000060693140763826', '0.000060167641670637', '0.000059745029496896', '0.000059710076406398', '0.00005947580894555', '0.000059217335588179', '0.000059275701884086', '0.000059260072615659', '0.000059395212371964', '0.000059241421238251']",False,https://coinranking.com/coin/vfWJ5gJ4k+planet-planet,36460395,1.725376293e-9
pvpvPqRqL,LON,Tokenlon,#000000,https://cdn.coinranking.com/zlbDlJrrW/8083.png,58882778,0.5374980823682612,1649405481,1,-0.33,321,"['0.537708496809566', '0.5392417197076386', '0.5396923794491213', '0.5392291736978989', '0.540872385600131', '0.5445390221887999', '0.5473135795156442', '0.5449250545639618', '0.5437358479247756', '0.5438925601177135', '0.5416387115893301', '0.5398507003155659', '0.5410538193320973', '0.5377579760552963', '0.5424077312791128', '0.543728211776783', '0.5399848933002737', '0.5443063363139309', '0.5461708093858952', '0.5425093459441785', '0.5443747165426377', '0.5444039218918989', '0.5426565191847957', '0.5441837305025395']",False,https://coinranking.com/coin/pvpvPqRqL+tokenlon-lon,1508661,0.000015730526327664
